Observer,Date,Site,Depth_m,Count,Genus,Species,Size,Percent_bleached,Percent_VN_dead,Percent_N_dead,Orientation,Note,Habitat,Percent_mortality,SizeStandardized,Percent_healthy,Percent_impact,impact
DB,7/15/19,LTER5,10,15,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,10,15,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,10,15,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,10,15,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,10,15,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,10,15,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,10,15,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,10,15,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,10,15,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,10,15,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,10,15,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,10,15,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,10,15,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,10,15,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,10,4,Pocillopora,NA,30+,0,0,0,B,NA,OR,0,30+ cm,100,0,0
DB,7/15/19,LTER5,10,4,Pocillopora,NA,30+,0,0,0,B,NA,OR,0,30+ cm,100,0,0
DB,7/15/19,LTER5,10,4,Pocillopora,NA,30+,0,0,0,B,NA,OR,0,30+ cm,100,0,0
DB,7/15/19,LTER5,10,4,Pocillopora,NA,30+,0,0,0,B,NA,OR,0,30+ cm,100,0,0
DB,7/15/19,LTER5,10,7,Pocillopora,NA,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/15/19,LTER5,10,7,Pocillopora,NA,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/15/19,LTER5,10,7,Pocillopora,NA,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/15/19,LTER5,10,7,Pocillopora,NA,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/15/19,LTER5,10,7,Pocillopora,NA,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/15/19,LTER5,10,7,Pocillopora,NA,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/15/19,LTER5,10,7,Pocillopora,NA,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/15/19,LTER5,10,7,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,7,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,7,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,7,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,7,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,7,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,7,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,9,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,9,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,9,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,9,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,9,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,9,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,9,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,9,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,9,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,10,4,Pocillopora,NA,30+,0,0,100,B,NA,OR,100,30+ cm,0,100,1
DB,7/15/19,LTER5,10,4,Pocillopora,NA,30+,0,0,100,B,NA,OR,100,30+ cm,0,100,1
DB,7/15/19,LTER5,10,4,Pocillopora,NA,30+,0,0,100,B,NA,OR,100,30+ cm,0,100,1
DB,7/15/19,LTER5,10,4,Pocillopora,NA,30+,0,0,100,B,NA,OR,100,30+ cm,0,100,1
DB,7/15/19,LTER5,10,1,Pocillopora,NA,30+,0,0,50,B,NA,OR,50,30+ cm,50,50,0
DB,7/15/19,LTER5,10,1,Pocillopora,NA,29-Oct,0,10,30,B,NA,OR,40,10 - 29 cm ,60,40,0
DB,7/15/19,LTER5,10,1,Pocillopora,NA,29-Oct,0,10,30,B,NA,OR,40,10 - 29 cm ,60,40,0
DB,7/15/19,LTER5,10,1,Pocillopora,NA,29-Oct,10,30,30,B,NA,OR,60,10 - 29 cm ,30,70,0
DB,7/15/19,LTER5,10,1,Pocillopora,NA,29-Oct,20,30,40,B,NA,OR,70,10 - 29 cm ,10,90,1
DB,7/15/19,LTER5,10,1,Pocillopora,NA,29-Oct,10,30,50,B,NA,OR,80,10 - 29 cm ,10,90,1
DB,7/15/19,LTER5,10,1,Pocillopora,NA,29-Oct,10,0,15,B,NA,OR,15,10 - 29 cm ,75,25,0
DB,7/15/19,LTER5,10,1,Pocillopora,NA,29-Oct,10,0,0,B,NA,OR,0,10 - 29 cm ,90,10,0
DB,7/15/19,LTER5,10,1,Pocillopora,NA,9-May,20,30,50,B,NA,OR,80,5-9 cm,0,100,1
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,24,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,25,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,22,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,6,Pocillopora,NA,30+,0,0,0,B,NA,OR,0,30+ cm,100,0,0
DB,7/15/19,LTER5,17,6,Pocillopora,NA,30+,0,0,0,B,NA,OR,0,30+ cm,100,0,0
DB,7/15/19,LTER5,17,6,Pocillopora,NA,30+,0,0,0,B,NA,OR,0,30+ cm,100,0,0
DB,7/15/19,LTER5,17,6,Pocillopora,NA,30+,0,0,0,B,NA,OR,0,30+ cm,100,0,0
DB,7/15/19,LTER5,17,6,Pocillopora,NA,30+,0,0,0,B,NA,OR,0,30+ cm,100,0,0
DB,7/15/19,LTER5,17,6,Pocillopora,NA,30+,0,0,0,B,NA,OR,0,30+ cm,100,0,0
DB,7/15/19,LTER5,17,4,Pocillopora,NA,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/15/19,LTER5,17,4,Pocillopora,NA,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/15/19,LTER5,17,4,Pocillopora,NA,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/15/19,LTER5,17,4,Pocillopora,NA,9-May,0,0,100,B,NA,OR,100,5-9 cm,0,100,1
DB,7/15/19,LTER5,17,1,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,17,10,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,17,10,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,17,10,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,17,10,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,17,10,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,17,10,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,17,10,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,17,10,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,17,10,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,17,10,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
DB,7/15/19,LTER5,17,1,Pocillopora,NA,30+,0,0,100,B,NA,OR,100,30+ cm,0,100,1
DB,7/15/19,LTER5,17,1,Pocillopora,NA,9-May,0,5,0,B,NA,OR,5,5-9 cm,95,5,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,29-Oct,0,5,0,B,NA,OR,5,10 - 29 cm ,95,5,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,30+,10,5,0,B,NA,OR,5,30+ cm,85,15,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,29-Oct,5,0,5,B,NA,OR,5,10 - 29 cm ,90,10,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,9-May,50,50,0,B,NA,OR,50,5-9 cm,0,100,1
DB,7/15/19,LTER5,17,1,Pocillopora,NA,30+,30,20,30,B,NA,OR,50,30+ cm,20,80,1
DB,7/15/19,LTER5,17,1,Pocillopora,NA,29-Oct,10,0,10,B,NA,OR,10,10 - 29 cm ,80,20,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,29-Oct,10,0,5,B,NA,OR,5,10 - 29 cm ,85,15,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,9-May,30,20,50,B,NA,OR,70,5-9 cm,0,100,1
DB,7/15/19,LTER5,17,1,Pocillopora,NA,29-Oct,10,0,70,B,NA,OR,70,10 - 29 cm ,20,80,1
DB,7/15/19,LTER5,17,1,Pocillopora,NA,29-Oct,5,0,0,B,NA,OR,0,10 - 29 cm ,95,5,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,29-Oct,20,0,30,B,NA,OR,30,10 - 29 cm ,50,50,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,30+,40,30,30,B,NA,OR,60,30+ cm,0,100,1
DB,7/15/19,LTER5,17,1,Pocillopora,NA,30+,15,0,5,B,NA,OR,5,30+ cm,80,20,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,29-Oct,20,0,5,B,NA,OR,5,10 - 29 cm ,75,25,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,30+,0,0,10,B,NA,OR,10,30+ cm,90,10,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,30+,90,0,5,B,NA,OR,5,30+ cm,5,95,1
DB,7/15/19,LTER5,17,1,Pocillopora,NA,30+,10,0,0,B,NA,OR,0,30+ cm,90,10,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,30+,30,40,30,B,NA,OR,70,30+ cm,0,100,1
DB,7/15/19,LTER5,17,1,Pocillopora,NA,9-May,80,0,10,B,NA,OR,10,5-9 cm,10,90,1
DB,7/15/19,LTER5,17,1,Pocillopora,NA,9-May,30,30,30,B,NA,OR,60,5-9 cm,10,90,1
DB,7/15/19,LTER5,17,1,Pocillopora,NA,29-Oct,10,0,5,B,NA,OR,5,10 - 29 cm ,85,15,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,30+,10,0,0,B,NA,OR,0,30+ cm,90,10,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,30+,5,0,0,B,NA,OR,0,30+ cm,95,5,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,17,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,29-Oct,0,20,20,B,NA,OR,40,10 - 29 cm ,60,40,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,30+,10,10,20,B,NA,OR,30,30+ cm,60,40,0
DB,7/15/19,LTER5,17,2,Pocillopora,NA,30+,5,0,0,B,NA,OR,0,30+ cm,95,5,0
DB,7/15/19,LTER5,17,2,Pocillopora,NA,30+,5,0,0,B,NA,OR,0,30+ cm,95,5,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,9-May,5,0,0,B,NA,OR,0,5-9 cm,95,5,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,29-Oct,10,0,0,B,NA,OR,0,10 - 29 cm ,90,10,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,29-Oct,0,10,20,B,NA,OR,30,10 - 29 cm ,70,30,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,30+,5,0,0,B,NA,OR,0,30+ cm,95,5,0
DB,7/15/19,LTER5,17,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,30+,10,0,20,B,NA,OR,20,30+ cm,70,30,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,9-May,0,10,50,B,NA,OR,60,5-9 cm,40,60,0
DB,7/15/19,LTER5,17,1,Pocillopora,NA,30+,60,0,10,B,NA,OR,10,30+ cm,30,70,0
DB,7/15/19,LTER6,10,28,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER6,10,28,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER6,10,28,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER6,10,28,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER6,10,28,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER6,10,28,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER6,10,28,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER6,10,28,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER6,10,28,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER6,10,28,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER6,10,28,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER6,10,28,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER6,10,28,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER6,10,28,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
DB,7/15/19,LTER6,10,28,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
